  4390.56769  18.050   0.014  7.08  119.0
  4390.57329  18.034   0.014  7.17  119.0
  4391.52069  18.034   0.014  7.05  226.0
  4391.52629  18.044   0.014  7.01  232.0
  4392.58286  18.013   0.013  5.80  228.0
  4392.58843  18.070   0.014  6.31  231.0
  4393.60639  18.064   0.015  6.09  398.0
  4393.61198  18.060   0.014  5.57  377.0
  4398.59244  18.081   0.020  6.19 1912.0
  4398.59802  18.115   0.021  6.38 1948.0
  4402.60757  18.060   0.014  5.92  186.0
  4402.61314  18.033   0.014  6.46  248.0
  4407.57142  18.068   0.013  6.80   88.0
  4407.57701  18.018   0.014  7.24   88.0
  4411.56509  18.114   0.017  7.74   87.0
  4411.57067  18.064   0.015  7.09   89.0
  4415.58629  18.060   0.012  6.02   93.0
  4415.59188  18.054   0.012  5.90   92.0
  4422.55457  18.039   0.018  6.73  893.0
  4422.56015  18.119   0.019  7.41  818.0
  4425.54856  18.118   0.018  6.40 1077.0
  4425.55414  18.080   0.019  7.16 1106.0
  4430.52649  18.128   0.014  6.46  143.0
  4430.53206  18.067   0.013  6.34  113.0
  4434.52956  18.078   0.014  6.51  142.0
  4434.53516  18.117   0.014  6.06  113.0
  4438.53328  18.105   0.015  7.16  135.0
  4438.53884  18.107   0.016  7.39  115.0
  4602.90926  18.255   0.012  6.88  125.0
  4602.91484  18.205   0.012  7.22  128.0
  4616.91606  18.293   0.015  6.51  190.0
  4616.92165  18.305   0.017  7.13  192.0
  4624.93994  18.319   0.016  6.61  348.0
  4624.94554  18.312   0.022  6.98 1268.0
  4633.94558  18.356   0.019  6.19  928.0
  4633.95117  18.205   0.026  6.42 4026.0
  4645.92175  18.292   0.016  6.99  169.0
  4645.92735  18.247   0.016  6.97  173.0
  4655.87308  18.294   0.015  6.87   88.0
  4655.87865  18.296   0.016  7.12   88.0
  4662.82141  18.444   0.020  6.89  455.0
  4662.82700  18.335   0.018  6.59  447.0
  4672.80803  18.357   0.017  6.57  253.0
  4672.81360  18.273   0.016  6.65  253.0
  4675.81554  18.368   0.015  6.37   82.0
  4675.82113  18.376   0.014  6.05   85.0
  4681.80797  18.318   0.014  6.07   64.0
  4681.81356  18.341   0.014  6.41   64.0
  4684.79065  18.368   0.014  5.59   70.0
  4684.79623  18.356   0.015  6.05   70.0
  4687.80101  18.328   0.012  6.83   86.0
  4688.77543  18.376   0.015  6.13   90.0
  4688.78102  18.376   0.015  6.44   73.0
  4700.70315  18.446   0.020  7.45  294.0
  4700.70872  18.357   0.018  6.86  298.0
  4707.69650  18.159   0.012  6.13   67.0
  4707.70209  18.373   0.013  5.47   66.0
  4717.66479  18.330   0.015  6.51  198.0
  4717.67038  18.336   0.014  6.09  196.0
  4728.67120  18.328   0.021  7.45  424.0
  4728.67678  18.460   0.023  7.35  433.0
  4736.62485  18.314   0.017  7.24   66.0
  4736.63045  18.277   0.019  8.17   65.0
  4747.70477  18.379   0.019  6.93  330.0
  4747.71033  18.341   0.018  7.27  323.0
  4756.67231  18.382   0.022  7.22  865.0
  4756.67789  18.350   0.021  7.06  896.0
  4759.60329  18.313   0.015  5.95   80.0
  4759.60889  18.358   0.017  6.71   79.0
  4767.56751  18.288   0.016  7.13   83.0
  4767.57309  18.295   0.016  7.46   83.0
  4772.54497  18.383   0.014  5.73   95.0
  4772.55054  18.494   0.016  6.40   96.0
  4773.53902  18.357   0.015  6.80  109.0
  4773.54460  18.238   0.015  7.35  109.0
  4788.53987  18.361   0.021  8.19   92.0
  4788.54545  18.353   0.018  7.07   92.0
  4796.52872  18.322   0.015  6.42  128.0
  4796.53432  18.256   0.014  6.68  109.0
  4800.55749  18.243   0.017  7.82   97.0
  4800.56307  18.339   0.019  7.75   97.0
  4802.52193  18.354   0.023  7.72  487.0
  4802.52751  18.337   0.019  7.32  210.0
  4809.52704  18.265   0.027  8.16 1133.0
  4809.53262  18.344   0.027  7.94  937.0
  4945.91781  18.340   0.015  1.91  553.0
  4954.89970  18.428   0.016  9.99    0.0
  4954.90519  18.497   0.018  1.63  165.0
