  4011.62726  17.852   0.011
  4011.63284  17.863   0.012
  4017.61561  17.871   0.009
  4017.62119  17.854   0.009
  4019.61414  17.850   0.009
  4019.61973  17.844   0.009
  4021.60666  17.866   0.009
  4021.61224  17.848   0.009
  4023.59554  17.885   0.009
  4023.60114  17.846   0.008
  4025.59212  17.840   0.008
  4025.59771  17.872   0.009
  4027.57938  17.830   0.009
  4027.58496  17.843   0.009
  4030.56991  17.866   0.010
  4030.57549  17.867   0.010
  4036.55146  17.854   0.013
  4036.55702  17.826   0.012
  4039.54248  17.786   0.015
  4039.54806  17.912   0.014
  4042.55038  17.887   0.014
  4042.55597  17.872   0.016
  4046.51734  17.843   0.010
  4046.52291  17.838   0.010
  4049.51672  17.817   0.009
  4049.52233  17.839   0.009
  4051.51371  17.817   0.012
  4051.51932  17.795   0.009
  4053.51734  17.770   0.009
  4053.52291  17.806   0.009
  4058.54475  17.830   0.009
  4058.55035  17.806   0.009
  4063.51778  17.823   0.013
  4063.52336  17.833   0.011
  4065.53834  17.791   0.010
  4065.54395  17.790   0.010
  4070.55325  17.850   0.013
  4070.55883  17.790   0.013
  4076.52820  17.787   0.011
  4076.54587  17.768   0.010
  4080.53458  17.781   0.011
  4085.53824  17.753   0.014
  4215.91880  17.784   0.013  7.42  668.0
  4215.92439  17.811   0.021  8.03 2224.0
  4227.92817  17.786   0.017  7.69 1380.0
  4227.93375  17.756   0.021  7.33 3917.0
  4243.89845  17.816   0.012  7.48  140.0
  4243.90403  17.740   0.011  7.45  135.0
  4250.88774  17.807   0.018  8.65  695.0
  4250.89332  17.773   0.015  8.01  644.0
  4253.85749  17.789   0.019  7.14 1115.0
  4253.86306  17.764   0.019  8.81 1085.0
  4255.89035  17.775   0.014  7.17  800.0
  4255.89594  17.788   0.014  7.34  787.0
  4279.92851  17.864   0.012  7.31   37.0
  4279.94285  17.812   0.013  7.85   81.0
  4293.91665  17.817   0.006  6.84   26.0
  4293.92500  17.859   0.006  5.94   28.0
  4308.82001  17.825   0.011  6.63  180.0
  4308.83142  17.817   0.011  7.05  175.0
  4328.76674  17.813   0.013  7.43   78.0
