53911.32745 -11.40730 0.01458 -10.24118 0.01507 -10.06911 0.01334
53918.33933 -11.37542 0.00645 -10.25697 0.01052 -10.16072 0.03514
53937.23331 -11.35992 0.01223 -10.33768 0.00887 -10.12184 0.00990
53944.27848 -11.34264 0.00604 -10.38643 0.00896 -10.04224 0.01130
53946.13010 -11.35445 0.00570 -10.33254 0.00917 -10.10731 0.01251
53958.19228 -11.45079 0.02691 -10.39641 0.01391 -10.07232 0.04437
53964.25002 -11.42688 0.01592 -10.41820 0.01041 -10.06918 0.00955
53967.28214 -11.43636 0.00553 -10.39747 0.01210 -10.05909 0.01879
53968.25835 -11.43268 0.00534 -10.37336 0.00832 -10.07765 0.01006
53971.25231 -11.43783 0.00527 -10.38576 0.00794 -10.05573 0.00977
53979.25216 -11.45791 0.02163 -10.35592 0.01087 -10.11373 0.01941
53987.05616 -11.48434 0.01477 -10.34804 0.02114 -10.06169 0.03651
53994.14133 -11.48474 0.00535 -10.32602 0.00853 -10.13590 0.00958
54002.07189 -11.49400 0.00521 -10.30524 0.00819 -10.13101 0.03268
54007.12089 -11.46296 0.00653 -10.30278 0.01092 -10.14857 0.01156
54014.03494 -11.47059 0.01018 -10.35169 0.01715 -10.20394 0.01934
54021.07641 -11.46060 0.00527 -10.24375 0.00924 -10.15593 0.00974
54028.07145 -11.42323 0.00744 -10.30260 0.00961 -10.09679 0.01318
54036.02867 -11.41510 0.01381 -10.33944 0.01052 -10.13090 0.01516
54042.02989 -11.44149 0.00881 -10.29280 0.02693 -10.16158 0.01586
54050.05670 -11.40165 0.00607 -10.32464 0.01373 -10.11947 0.02617
54057.02196 -11.38321 0.01449 -10.40784 0.02140 -10.08724 0.03242
54064.01471 -11.42103 0.01440 -10.44857 0.02221 -10.15860 0.03242
54207.37770 -11.50061 0.00599 -10.37578 0.00988 -10.13347 0.01158
54216.31383 -11.46685 0.01179 -10.38083 0.02140 -10.12910 0.03242
54224.37055 -11.48838 0.01179 -10.43944 0.02140 -10.11931 0.03242
54234.41946 -11.47206 0.00546 -10.48809 0.00877 -10.18308 0.01100
54258.37906 -11.51025 0.00663 -10.50492 0.01015 -10.10012 0.01363
54274.31280 -11.55269 0.00893 -10.42690 0.02154 -10.23860 0.02429
54279.26981 -11.55386 0.00786 -10.47616 0.02655 -10.10698 0.01748
54320.26050 -11.53715 0.00538 -10.44953 0.00796 -10.22178 0.00911
54330.24861 -11.54905 0.00465 -10.45719 0.00863 -10.19047 0.01333
54336.14580 -11.57440 0.01563 -10.45179 0.02729 -10.17050 0.03424
54345.21242 -11.56014 0.00580 -10.48122 0.01706 -10.19358 0.01173
54352.22836 -11.57798 0.00605 -10.49999 0.01359 -10.23569 0.02143
54357.18005 -11.53627 0.00770 -10.47279 0.00770 -10.19723 0.04006
54361.16924 -11.56247 0.01090 -10.56596 0.01037 -10.15552 0.01333
54363.12619 -11.57538 0.01179 -10.50732 0.02140 -10.21009 0.03242
54367.16853 -11.53542 0.01057 -10.49754 0.01860 -10.19874 0.02169
54371.12581 -11.54735 0.00849 -10.50183 0.01268 -10.20351 0.01610
54375.11780 -11.55816 0.00675 -10.53150 0.00986 -10.15166 0.02799
54378.08477 -11.58405 0.00751 -10.50616 0.00728 -10.21620 0.00875
54382.09463 -11.56459 0.01179 -10.49217 0.02140 -10.16954 0.03242
54387.04423 -11.59385 0.00642 -10.51897 0.00737 -10.19210 0.00909
54390.02100 -11.58758 0.00477 -10.52429 0.00746 -10.20182 0.00917
54394.03528 -11.58488 0.00983 -10.56475 0.01446 -10.17526 0.01917
54397.04622 -11.60118 0.00755 -10.56050 0.01506 -10.15529 0.01586
54400.05086 -11.58102 0.00917 -10.51595 0.01486 -10.17733 0.02026
